signal_name,type,fanin,fanin_verb,Fanout,fanout_verb,loop,length,hier_level,size,tag
/designs/sd_controller_fifo_wba/instances_hier/sdc_cmd_phy_0/instances_seq/out_buff_ptr_reg,3,7,77,1,1,1,1,1,813,1
/designs/sd_controller_fifo_wba/instances_hier/sdc_cmd_phy_0/instances_seq/sd_re_o_reg,3,7,75,1,1,1,1,1,813,1
/designs/sd_controller_fifo_wba/instances_hier/sdc_cmd_phy_0/instances_seq/sd_we_o_reg,3,17,190,1,1,1,1,1,813,1
/designs/sd_controller_fifo_wba/instances_hier/sdc_cmd_phy_0/instances_seq/tx_cmd_fifo_empty_tmp_reg,3,6,45,1,1,1,1,1,813,1
/designs/sd_controller_fifo_wba/instances_hier/sdc_cmd_phy_0/instances_seq/cmd_dat_internal_reg,3,0,1,1,1,0,1,1,813,0
wb_fifo_re_i_reg,3,7,40,1,1,0,1,0,813,0
add_token_read_reg,3,7,41,1,1,1,1,0,813,0
delayed_ack_reg,3,4,28,1,1,1,1,0,813,0
time_enable_reg,3,9,64,1,1,1,1,0,813,1
wb_ack_o_reg,3,4,28,1,1,1,1,0,813,1
wb_fifo_we_i_reg,3,8,51,1,1,1,1,0,813,1
wb_dat_i,1,0,1,1,6,0,8,0,813,0
wb_adr_i,1,0,1,28,179,0,3,0,813,0
wb_sel_i,1,0,1,0,1,0,4,0,813,0
sd_dat_dat_i,1,0,1,0,2,0,4,0,813,0
wb_dat_o,2,3,13,1,1,0,8,0,813,0
sd_dat_out_o,2,1,5,1,1,0,4,0,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_hier/CRC_16_gen_write[0].CRC_16_i/instances_seq/CRC_reg,3,2,16,1,1,0,16,2,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_hier/CRC_16_gen_write[1].CRC_16_i/instances_seq/CRC_reg,3,2,16,1,1,0,16,2,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_hier/CRC_16_gen_write[2].CRC_16_i/instances_seq/CRC_reg,3,2,16,1,1,0,16,2,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_hier/CRC_16_gen_write[3].CRC_16_i/instances_seq/CRC_reg,3,2,16,1,1,0,16,2,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/DAT_dat_o_reg,3,40,546,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/crc_cnt_write_reg,3,20,190,1,1,1,5,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/crc_in_write_reg,3,22,246,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/crc_read_count_reg,3,9,128,1,1,1,3,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_buff_ptr_read_reg,3,10,119,1,1,1,6,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[0],3,14,117,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[10],3,14,121,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[11],3,14,121,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[12],3,14,121,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[13],3,14,123,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[14],3,14,123,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[15],3,14,123,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[16],3,14,119,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[17],3,14,121,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[18],3,14,121,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[19],3,14,121,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[1],3,14,119,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[20],3,14,121,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[21],3,14,123,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[22],3,14,123,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[23],3,14,123,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[24],3,14,121,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[25],3,14,123,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[26],3,14,123,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[27],3,14,123,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[28],3,14,123,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[29],3,14,125,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[2],3,14,119,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[30],3,14,125,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[31],3,14,125,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[32],3,14,119,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[33],3,14,121,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[34],3,14,121,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[35],3,14,121,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[36],3,14,121,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[37],3,14,123,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[38],3,14,123,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[39],3,14,123,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[3],3,14,119,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[40],3,14,121,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[41],3,14,123,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[42],3,14,123,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[43],3,14,123,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[44],3,14,123,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[45],3,14,125,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[46],3,14,125,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[47],3,14,125,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[48],3,14,121,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[49],3,14,123,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[4],3,14,119,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[50],3,14,123,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[51],3,14,123,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[52],3,14,123,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[53],3,14,125,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[54],3,14,125,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[55],3,14,125,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[56],3,14,123,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[57],3,14,125,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[58],3,14,125,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[59],3,14,125,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[5],3,14,121,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[60],3,14,125,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[61],3,14,127,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[62],3,14,127,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[63],3,14,127,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[6],3,14,121,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[7],3,14,121,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[8],3,14,119,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/in_dat_buffer_reg[9],3,14,121,1,1,1,4,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/next_out_reg,3,50,584,1,1,1,8,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/out_buff_ptr_read_reg,3,17,225,1,1,1,5,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/sd_adr_o_read_reg,3,18,189,1,1,1,1,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/sd_adr_o_write_reg,3,20,142,1,1,1,1,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/sd_dat_o_reg,3,19,206,1,1,1,8,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/sd_data_out_reg,3,10,101,1,1,1,8,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/state_reg,3,16,165,1,1,1,6,1,813,1
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/tmp_crc_token_reg,3,10,137,1,1,1,7,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/transf_cnt_read_reg,3,17,190,1,1,1,11,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/transf_cnt_write_reg,3,12,128,1,1,1,11,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/write_buf_0_reg,3,20,150,1,1,1,8,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_data_phy_0/instances_seq/write_buf_1_reg,3,20,152,1,1,1,8,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_fifo_0/instances_hier/rptr1a/instances_seq/q_reg,3,6,49,1,1,1,8,2,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_fifo_0/instances_hier/rptr1a/instances_seq/qi_reg,3,5,39,1,1,1,9,2,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_fifo_0/instances_hier/rptr2a/instances_seq/q_reg,3,6,49,1,1,1,8,2,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_fifo_0/instances_hier/rptr2a/instances_seq/qi_reg,3,5,39,1,1,1,9,2,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_fifo_0/instances_hier/rptr3a/instances_seq/q_reg,3,6,49,1,1,1,8,2,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_fifo_0/instances_hier/rptr3a/instances_seq/qi_reg,3,5,39,1,1,1,9,2,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_fifo_0/instances_hier/rptr4a/instances_seq/q_reg,3,6,49,1,1,1,8,2,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_fifo_0/instances_hier/rptr4a/instances_seq/qi_reg,3,5,39,1,1,1,9,2,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_fifo_0/instances_hier/wptr1a/instances_seq/q_reg,3,6,49,1,1,1,8,2,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_fifo_0/instances_hier/wptr1a/instances_seq/qi_reg,3,5,39,1,1,1,9,2,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_fifo_0/instances_hier/wptr2a/instances_seq/q_reg,3,6,49,1,1,1,8,2,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_fifo_0/instances_hier/wptr2a/instances_seq/qi_reg,3,5,39,1,1,1,9,2,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_fifo_0/instances_hier/wptr3a/instances_seq/q_reg,3,6,49,1,1,1,8,2,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_fifo_0/instances_hier/wptr3a/instances_seq/qi_reg,3,5,39,1,1,1,9,2,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_fifo_0/instances_hier/wptr4a/instances_seq/q_reg,3,6,49,1,1,1,8,2,813,0
/designs/sd_controller_fifo_wba/instances_hier/sd_fifo_0/instances_hier/wptr4a/instances_seq/qi_reg,3,5,39,1,1,1,9,2,813,0
/designs/sd_controller_fifo_wba/instances_hier/sdc_cmd_phy_0/instances_hier/CRC_7_READ/instances_seq/CRC_reg,3,2,16,1,1,1,7,2,813,0
/designs/sd_controller_fifo_wba/instances_hier/sdc_cmd_phy_0/instances_hier/CRC_7_WRITE/instances_seq/CRC_reg,3,2,16,1,1,1,7,2,813,0
/designs/sd_controller_fifo_wba/instances_hier/sdc_cmd_phy_0/instances_seq/Response_Size_reg,3,9,68,1,1,1,1,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sdc_cmd_phy_0/instances_seq/cmd_flow_cnt_read_reg,3,9,107,1,1,1,8,1,813,1
/designs/sd_controller_fifo_wba/instances_hier/sdc_cmd_phy_0/instances_seq/cmd_flow_cnt_write_reg,3,10,130,1,1,1,8,1,813,1
/designs/sd_controller_fifo_wba/instances_hier/sdc_cmd_phy_0/instances_seq/crc_in_buff_reg,3,16,192,1,1,1,7,1,813,1
/designs/sd_controller_fifo_wba/instances_hier/sdc_cmd_phy_0/instances_seq/in_buff_0_reg,3,20,196,1,1,1,8,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sdc_cmd_phy_0/instances_seq/in_buff_1_reg,3,20,197,1,1,1,8,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sdc_cmd_phy_0/instances_seq/in_buffer_reg,3,11,104,1,1,1,40,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sdc_cmd_phy_0/instances_seq/index_check_reg,3,15,161,1,1,1,6,1,813,1
/designs/sd_controller_fifo_wba/instances_hier/sdc_cmd_phy_0/instances_seq/read_byte_cnt_reg,3,9,92,1,1,1,3,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sdc_cmd_phy_0/instances_seq/read_index_cnt_reg,3,16,206,1,1,1,3,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sdc_cmd_phy_0/instances_seq/sd_adr_o_read_reg,3,17,161,1,1,1,1,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sdc_cmd_phy_0/instances_seq/sd_dat_o_reg,3,21,224,1,1,1,8,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sdc_cmd_phy_0/instances_seq/start_dat_t_read_reg,3,16,166,1,1,1,1,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sdc_cmd_phy_0/instances_seq/start_dat_t_write_reg,3,16,142,1,1,1,1,1,813,0
/designs/sd_controller_fifo_wba/instances_hier/sdc_cmd_phy_0/instances_seq/state_reg,3,12,135,1,1,1,5,1,813,1
command_timeout_reg_reg,3,15,121,1,1,1,8,0,813,0
controll_reg_reg,3,9,42,1,1,1,1,0,813,0
status_reg_reg,3,1,5,1,1,0,4,0,813,0
wb_dat_i_storage_reg,3,8,42,1,1,1,8,0,813,0
wb_dat_o_i_reg,3,9,58,1,1,1,8,0,813,0
wb_fifo_adr_i_reader_reg,3,7,38,1,1,1,2,0,813,0
wb_fifo_adr_i_writer_reg,3,8,42,1,1,1,1,0,813,0
rst,1,0,1,3,6,0,1,0,7,1
ip,1,0,1,4,27,0,1,0,7,1
op,2,4,27,1,1,0,1,0,7,0
state_reg,3,4,33,1,1,1,3,0,7,1
CLEAR_B,1,0,1,0,5,0,1,0,326,1
PSEL,1,0,1,0,3,0,1,0,326,1
PWRITE,1,0,1,0,3,0,1,0,326,1
SSPFSSIN,1,0,1,0,2,0,1,0,326,1
SSPRXD,1,0,1,0,2,0,1,0,326,1
SSPOE_B,2,1,3,1,1,0,1,0,326,0
SSPTXD,2,1,3,1,1,0,1,0,326,0
SSPFSSOUT,2,1,3,1,1,0,1,0,326,0
SSPTXINTR,2,3,17,1,1,0,1,0,326,0
SSPRXINTR,2,3,19,1,1,0,1,0,326,0
/designs/SSP/instances_hier/i_RXFIFO/instances_hier/i_data_sync_req/instances_seq/o_sync_out2_reg,3,1,6,1,1,0,1,2,326,0
/designs/SSP/instances_hier/i_RXFIFO/instances_hier/i_data_sync_req/instances_seq/o_sync_out1_reg,3,0,4,1,1,0,1,2,326,0
/designs/SSP/instances_hier/i_TXFIFO/instances_hier/i_data_sync_req/instances_seq/o_sync_out2_reg,3,1,6,1,1,0,1,2,326,0
/designs/SSP/instances_hier/i_TXFIFO/instances_hier/i_data_sync_req/instances_seq/o_sync_out1_reg,3,0,4,1,1,0,1,2,326,0
/designs/SSP/instances_hier/i_TXFIFO/instances_seq/o_TX_VALID_reg,3,3,16,1,1,0,1,1,326,0
/designs/SSP/instances_hier/i_data_deserializer/instances_seq/o_REQ_reg,3,3,20,1,1,0,1,1,326,0
/designs/SSP/instances_hier/i_data_serializer/instances_seq/o_SSPOE_B_reg,3,4,21,1,1,0,1,1,326,0
/designs/SSP/instances_hier/i_data_serializer/instances_seq/o_REQ_reg,3,4,53,1,1,1,1,1,326,0
/designs/SSP/instances_hier/i_data_serializer/instances_seq/o_SSPFSSOUT_reg,3,4,44,1,1,1,1,1,326,0
/designs/SSP/instances_hier/i_data_serializer/instances_seq/o_SSPTXD_reg,3,16,137,1,1,1,1,1,326,0
PWDATA,1,0,1,0,2,0,16,0,326,0
PRDATA,2,1,2,1,1,0,16,0,326,0
/designs/SSP/instances_hier/i_RXFIFO/instances_seq/buf_mem_reg[0],3,8,53,1,1,1,16,1,326,0
/designs/SSP/instances_hier/i_RXFIFO/instances_seq/buf_mem_reg[1],3,8,53,1,1,1,16,1,326,0
/designs/SSP/instances_hier/i_RXFIFO/instances_seq/buf_mem_reg[2],3,8,51,1,1,1,16,1,326,0
/designs/SSP/instances_hier/i_RXFIFO/instances_seq/buf_mem_reg[3],3,8,55,1,1,1,16,1,326,0
/designs/SSP/instances_hier/i_RXFIFO/instances_seq/buf_out_reg,3,11,93,1,1,1,16,1,326,0
/designs/SSP/instances_hier/i_RXFIFO/instances_seq/fifo_counter_reg,3,5,76,1,1,1,6,1,326,1
/designs/SSP/instances_hier/i_RXFIFO/instances_seq/rd_ptr_reg,3,4,39,1,1,1,4,1,326,1
/designs/SSP/instances_hier/i_RXFIFO/instances_seq/wr_ptr_reg,3,6,53,1,1,1,4,1,326,1
/designs/SSP/instances_hier/i_TXFIFO/instances_seq/buf_mem_reg[0],3,6,43,1,1,1,16,1,326,0
/designs/SSP/instances_hier/i_TXFIFO/instances_seq/buf_mem_reg[1],3,6,45,1,1,1,16,1,326,0
/designs/SSP/instances_hier/i_TXFIFO/instances_seq/buf_mem_reg[2],3,6,45,1,1,1,16,1,326,0
/designs/SSP/instances_hier/i_TXFIFO/instances_seq/buf_mem_reg[3],3,6,47,1,1,1,16,1,326,0
/designs/SSP/instances_hier/i_TXFIFO/instances_seq/fifo_counter_reg,3,5,64,1,1,1,6,1,326,1
/designs/SSP/instances_hier/i_TXFIFO/instances_seq/rd_ptr_reg,3,6,39,1,1,1,4,1,326,1
/designs/SSP/instances_hier/i_TXFIFO/instances_seq/wr_ptr_reg,3,4,44,1,1,1,4,1,326,1
/designs/SSP/instances_hier/i_data_deserializer/instances_seq/r_count_reg,3,5,86,1,1,1,8,1,326,0
/designs/SSP/instances_hier/i_data_deserializer/instances_seq/r_RXDATA_reg,3,8,77,1,1,1,14,1,326,0
/designs/SSP/instances_hier/i_data_deserializer/instances_seq/state_reg,3,5,51,1,1,1,6,1,326,1
/designs/SSP/instances_hier/i_data_deserializer/instances_seq/o_RXDATA_reg,3,4,30,1,1,1,16,1,326,0
/designs/SSP/instances_hier/i_data_serializer/instances_seq/r_TXDATA_reg,3,4,51,1,1,1,16,1,326,0
/designs/SSP/instances_hier/i_data_serializer/instances_seq/r_count_reg,3,5,66,1,1,1,8,1,326,0
/designs/SSP/instances_hier/i_data_serializer/instances_seq/state_reg,3,7,58,1,1,1,6,1,326,1
rst,1,0,1,9,30,0,1,0,131,1
input_axis_tvalid,1,0,1,72,926,0,1,0,131,1
input_axis_tlast,1,0,1,32,306,0,1,0,131,1
input_axis_tuser,1,0,1,0,1,0,1,0,131,0
output_axis_tready,1,0,1,24,364,0,1,0,131,1
wb_ack_i,1,0,1,23,270,0,1,0,131,1
wb_err_i,1,0,1,23,270,0,1,0,131,1
input_axis_tready,2,1,3,1,1,0,1,0,131,0
output_axis_tvalid,2,1,3,1,1,0,1,0,131,0
output_axis_tlast,2,1,3,1,1,0,1,0,131,0
output_axis_tuser,2,1,3,1,1,0,1,0,131,0
wb_we_o,2,1,3,1,1,0,1,0,131,0
wb_stb_o,2,1,3,1,1,0,1,0,131,0
wb_cyc_o,2,1,3,1,1,0,1,0,131,0
busy,2,1,3,1,1,0,1,0,131,0
input_axis_tready_reg_reg,3,47,438,1,1,1,1,0,131,0
busy_reg_reg,3,44,469,1,1,0,1,0,131,0
wb_stb_o_reg_reg,3,34,242,1,1,0,1,0,131,0
output_axis_tlast_reg_reg,3,36,233,1,1,1,1,0,131,0
temp_axis_tlast_reg_reg,3,35,210,1,1,1,1,0,131,0
output_axis_tvalid_reg_reg,3,19,167,1,1,1,1,0,131,0
output_axis_tready_int_reg_reg,3,19,135,1,1,1,1,0,131,1
temp_axis_tvalid_reg_reg,3,19,165,1,1,1,1,0,131,0
temp_axis_tuser_reg_reg,3,19,117,1,1,1,1,0,131,0
output_axis_tuser_reg_reg,3,20,132,1,1,1,1,0,131,0
wb_we_o_reg_reg,3,15,82,1,1,1,1,0,131,0
last_cycle_reg_reg,3,4,23,1,1,1,1,0,131,0
input_axis_tdata,1,0,1,31,272,0,8,0,131,0
input_axis_tkeep,1,0,1,0,1,0,1,0,131,0
wb_dat_i,1,0,1,1,8,0,8,0,131,0
output_axis_tdata,2,1,3,1,1,0,8,0,131,0
output_axis_tkeep,2,0,1,1,1,0,1,0,131,0
wb_adr_o,2,1,3,1,1,0,8,0,131,0
wb_dat_o,2,1,3,1,1,0,8,0,131,0
wb_sel_o,2,1,3,1,1,0,1,0,131,0
state_reg_reg,3,43,346,1,1,1,3,0,131,1
ptr_reg_reg,3,23,241,1,1,1,16,0,131,0
count_reg_reg,3,39,328,1,1,1,8,0,131,0
addr_reg_reg,3,20,173,1,1,1,8,0,131,0
output_axis_tdata_reg_reg,3,17,140,1,1,1,8,0,131,0
temp_axis_tdata_reg_reg,3,16,122,1,1,1,8,0,131,0
wb_sel_o_reg_reg,3,16,131,1,1,1,1,0,131,0
data_reg_reg,3,18,145,1,1,1,8,0,131,0
wb_rst_i,1,0,1,0,3,0,1,0,17249,1
rst_i,1,0,1,0,3,0,1,0,17249,1
wbs_we_i,1,0,1,0,5,0,1,0,17249,1
wbs_stb_i,1,0,1,0,6,0,1,0,17249,1
wbs_cyc_i,1,0,1,0,6,0,1,0,17249,1
wbm_ack_i,1,0,1,0,4,0,1,0,17249,1
wbm_err_i,1,0,1,0,2,0,1,0,17249,1
clk_p_i,1,0,1,2,5,0,1,0,17249,1
wb_inta_o,2,1,3,1,1,0,1,0,17249,0
wbs_ack_o,2,1,3,1,1,0,1,0,17249,0
wbs_rty_o,2,1,3,1,1,0,1,0,17249,0
wbs_err_o,2,1,3,1,1,0,1,0,17249,0
wbm_we_o,2,0,1,1,1,0,1,0,17249,0
wbm_stb_o,2,1,5,1,1,0,1,0,17249,0
wbm_cyc_o,2,1,5,1,1,0,1,0,17249,0
clk_p_o,2,1,2,1,1,0,1,0,17249,0
hsync_pad_o,2,1,3,1,1,0,1,0,17249,0
vsync_pad_o,2,1,3,1,1,0,1,0,17249,0
csync_pad_o,2,1,3,1,1,0,1,0,17249,0
blank_pad_o,2,1,3,1,1,0,1,0,17249,0
